index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
6513,EGY,CROPYIELD,RICE,THND_HA,A,2002,650.3000092,
6514,EGY,CROPYIELD,RICE,THND_HA,A,2003,633.9000208,
6515,EGY,CROPYIELD,RICE,THND_HA,A,2004,645.9999842,
6516,EGY,CROPYIELD,RICE,THND_HA,A,2005,613.3000099,
6517,EGY,CROPYIELD,RICE,THND_HA,A,2006,670.8000072,
6518,EGY,CROPYIELD,RICE,THND_HA,A,2007,704.0000174,
6519,EGY,CROPYIELD,RICE,THND_HA,A,2008,745.3999746,
6520,EGY,CROPYIELD,RICE,THND_HA,A,2009,575.3999954,
6521,EGY,CROPYIELD,RICE,THND_HA,A,2010,459.4800011,
6522,EGY,CROPYIELD,RICE,THND_HA,A,2011,593.0400155,
6523,EGY,CROPYIELD,RICE,THND_HA,A,2012,620.3399776,
6524,EGY,CROPYIELD,RICE,THND_HA,A,2013,635.0000013,
6525,EGY,CROPYIELD,RICE,THND_HA,A,2014,645.0000205,
6526,EGY,CROPYIELD,RICE,THND_HA,A,2015,615.0000106,
6527,EGY,CROPYIELD,RICE,THND_HA,A,2016,607.2498011,
6528,EGY,CROPYIELD,RICE,THND_HA,A,2017,608.6053876,
6529,EGY,CROPYIELD,RICE,THND_HA,A,2018,610.0311161,
6530,EGY,CROPYIELD,RICE,THND_HA,A,2019,610.7643664,
6531,EGY,CROPYIELD,RICE,THND_HA,A,2020,610.9363122,
6532,EGY,CROPYIELD,RICE,THND_HA,A,2021,610.9821337,
6533,EGY,CROPYIELD,RICE,THND_HA,A,2022,610.9561241,
6534,EGY,CROPYIELD,RICE,THND_HA,A,2023,611.1381363,
6535,EGY,CROPYIELD,RICE,THND_HA,A,2024,611.4545047,
6536,EGY,CROPYIELD,RICE,THND_HA,A,2025,611.741774,
6537,USA,CROPYIELD,WHEAT,THND_TONNE,A,1990,74296.9584,
6538,USA,CROPYIELD,WHEAT,THND_TONNE,A,1991,53890.4016,
6539,USA,CROPYIELD,WHEAT,THND_TONNE,A,1992,67136.4288,
6540,USA,CROPYIELD,WHEAT,THND_TONNE,A,1993,65220.4224,
6541,USA,CROPYIELD,WHEAT,THND_TONNE,A,1994,63168.336,
6542,USA,CROPYIELD,WHEAT,THND_TONNE,A,1995,59401.6416,
6543,USA,CROPYIELD,WHEAT,THND_TONNE,A,1996,61981.7184,
6544,USA,CROPYIELD,WHEAT,THND_TONNE,A,1997,67536.504,
6545,USA,CROPYIELD,WHEAT,THND_TONNE,A,1998,69324.5952,
6546,USA,CROPYIELD,WHEAT,THND_TONNE,A,1999,62460.72,
6547,USA,CROPYIELD,WHEAT,THND_TONNE,A,2000,60642.6912,
6548,USA,CROPYIELD,WHEAT,THND_TONNE,A,2001,53000.4384,
6549,USA,CROPYIELD,WHEAT,THND_TONNE,A,2002,44062.704,
6550,USA,CROPYIELD,WHEAT,THND_TONNE,A,2003,63821.52,
6551,USA,CROPYIELD,WHEAT,THND_TONNE,A,2004,58732.128,
6552,USA,CROPYIELD,WHEAT,THND_TONNE,A,2005,57289.68,
6553,USA,CROPYIELD,WHEAT,THND_TONNE,A,2006,49315.392,
6554,USA,CROPYIELD,WHEAT,THND_TONNE,A,2007,56255.472,
6555,USA,CROPYIELD,WHEAT,THND_TONNE,A,2008,68012.784,
6556,USA,CROPYIELD,WHEAT,THND_TONNE,A,2009,60365.088,
6557,USA,CROPYIELD,WHEAT,THND_TONNE,A,2010,60065.712,
6558,USA,CROPYIELD,WHEAT,THND_TONNE,A,2011,54404.784,
6559,USA,CROPYIELD,WHEAT,THND_TONNE,A,2012,61290.432,
6560,USA,CROPYIELD,WHEAT,THND_TONNE,A,2013,58106.16,
6561,USA,CROPYIELD,WHEAT,THND_TONNE,A,2014,55139.616,
6562,USA,CROPYIELD,WHEAT,THND_TONNE,A,2015,55847.232,
6563,USA,CROPYIELD,WHEAT,THND_TONNE,A,2016,56030.55623,
6564,USA,CROPYIELD,WHEAT,THND_TONNE,A,2017,54468.37005,
6565,USA,CROPYIELD,WHEAT,THND_TONNE,A,2018,55483.16391,
6566,USA,CROPYIELD,WHEAT,THND_TONNE,A,2019,55833.6374,
6567,USA,CROPYIELD,WHEAT,THND_TONNE,A,2020,56261.46166,
6568,USA,CROPYIELD,WHEAT,THND_TONNE,A,2021,56631.76816,
6569,USA,CROPYIELD,WHEAT,THND_TONNE,A,2022,56986.20109,
6570,USA,CROPYIELD,WHEAT,THND_TONNE,A,2023,57343.52198,
6571,USA,CROPYIELD,WHEAT,THND_TONNE,A,2024,57876.43679,
6572,USA,CROPYIELD,WHEAT,THND_TONNE,A,2025,58118.01382,
6573,COL,CROPYIELD,WHEAT,THND_TONNE,A,1990,105.0,
6574,COL,CROPYIELD,WHEAT,THND_TONNE,A,1991,94.0,
6575,COL,CROPYIELD,WHEAT,THND_TONNE,A,1992,75.0,
6576,COL,CROPYIELD,WHEAT,THND_TONNE,A,1993,96.0,
6577,COL,CROPYIELD,WHEAT,THND_TONNE,A,1994,105.0,
6578,COL,CROPYIELD,WHEAT,THND_TONNE,A,1995,74.0,
6579,COL,CROPYIELD,WHEAT,THND_TONNE,A,1996,65.0,
6580,COL,CROPYIELD,WHEAT,THND_TONNE,A,1997,50.0,
6581,COL,CROPYIELD,WHEAT,THND_TONNE,A,1998,39.0,
6582,COL,CROPYIELD,WHEAT,THND_TONNE,A,1999,40.0,
6583,COL,CROPYIELD,WHEAT,THND_TONNE,A,2000,37.0,
6584,COL,CROPYIELD,WHEAT,THND_TONNE,A,2001,32.0,
6585,COL,CROPYIELD,WHEAT,THND_TONNE,A,2002,36.45,
6586,COL,CROPYIELD,WHEAT,THND_TONNE,A,2003,41.39,
6587,COL,CROPYIELD,WHEAT,THND_TONNE,A,2004,43.0,
6588,COL,CROPYIELD,WHEAT,THND_TONNE,A,2005,50.0,
6589,COL,CROPYIELD,WHEAT,THND_TONNE,A,2006,39.69,
6590,COL,CROPYIELD,WHEAT,THND_TONNE,A,2007,43.95,
6591,COL,CROPYIELD,WHEAT,THND_TONNE,A,2008,26.26,
6592,COL,CROPYIELD,WHEAT,THND_TONNE,A,2009,20.09,
6593,COL,CROPYIELD,WHEAT,THND_TONNE,A,2010,14.51,
6594,COL,CROPYIELD,WHEAT,THND_TONNE,A,2011,12.75,
6595,COL,CROPYIELD,WHEAT,THND_TONNE,A,2012,7.329,
6596,COL,CROPYIELD,WHEAT,THND_TONNE,A,2013,8.03,
6597,COL,CROPYIELD,WHEAT,THND_TONNE,A,2014,16.0,
6598,COL,CROPYIELD,WHEAT,THND_TONNE,A,2015,16.0,
6599,COL,CROPYIELD,WHEAT,THND_TONNE,A,2016,16.36419851,
6600,COL,CROPYIELD,WHEAT,THND_TONNE,A,2017,16.57241101,
6601,COL,CROPYIELD,WHEAT,THND_TONNE,A,2018,16.72247843,
6602,COL,CROPYIELD,WHEAT,THND_TONNE,A,2019,16.82846468,
6603,COL,CROPYIELD,WHEAT,THND_TONNE,A,2020,16.94352386,
6604,COL,CROPYIELD,WHEAT,THND_TONNE,A,2021,17.06711016,
6605,COL,CROPYIELD,WHEAT,THND_TONNE,A,2022,17.20805165,
6606,COL,CROPYIELD,WHEAT,THND_TONNE,A,2023,17.35115509,
6607,COL,CROPYIELD,WHEAT,THND_TONNE,A,2024,17.5057799,
6608,COL,CROPYIELD,WHEAT,THND_TONNE,A,2025,17.65273877,
6609,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1990,750.0,
6610,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1991,1869.0,
6611,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1992,1837.0,
6612,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1993,1017.0,
6613,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1994,714.0,
6614,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1995,1500.0,
6615,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1996,2983.0,
6616,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1997,662.0,
6617,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1998,2280.0,
6618,DZA,CROPYIELD,WHEAT,THND_TONNE,A,1999,1470.0,
6619,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2000,760.0,
6620,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2001,2039.0,
6621,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2002,1502.0,
6622,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2003,2971.0,
6623,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2004,2602.0,
6624,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2005,2415.0,
6625,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2006,2688.0,
6626,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2007,2319.0,
6627,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2008,1111.0,
6628,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2009,3560.0,
6629,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2010,3100.0,
6630,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2011,2750.0,
6631,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2012,3400.0,
6632,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2013,3300.0,
6633,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2014,2000.0,
6634,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2015,2400.0,
6635,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2016,2426.235916,
6636,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2017,2497.777074,
6637,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2018,2555.596589,
6638,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2019,2606.293172,
6639,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2020,2658.443931,
6640,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2021,2711.701118,
6641,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2022,2765.877159,
6642,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2023,2822.308741,
6643,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2024,2881.132609,
6644,DZA,CROPYIELD,WHEAT,THND_TONNE,A,2025,2940.697457,
6645,SDN,CROPYIELD,RICE,THND_TONNE,A,1990,0.64,
6646,SDN,CROPYIELD,RICE,THND_TONNE,A,1991,0.6,
6647,SDN,CROPYIELD,RICE,THND_TONNE,A,1992,0.6,
6648,SDN,CROPYIELD,RICE,THND_TONNE,A,1993,0.6,
6649,SDN,CROPYIELD,RICE,THND_TONNE,A,1994,1.3,
6650,SDN,CROPYIELD,RICE,THND_TONNE,A,1995,1.3,
6651,SDN,CROPYIELD,RICE,THND_TONNE,A,1996,1.3,
6652,SDN,CROPYIELD,RICE,THND_TONNE,A,1997,1.4,
6653,SDN,CROPYIELD,RICE,THND_TONNE,A,1998,1.75,
6654,SDN,CROPYIELD,RICE,THND_TONNE,A,1999,7.7,
6655,SDN,CROPYIELD,RICE,THND_TONNE,A,2000,5.6,
6656,SDN,CROPYIELD,RICE,THND_TONNE,A,2001,14.0,
6657,SDN,CROPYIELD,RICE,THND_TONNE,A,2002,21.0,
6658,SDN,CROPYIELD,RICE,THND_TONNE,A,2003,27.02,
6659,SDN,CROPYIELD,RICE,THND_TONNE,A,2004,20.02,
6660,SDN,CROPYIELD,RICE,THND_TONNE,A,2005,25.97,
6661,SDN,CROPYIELD,RICE,THND_TONNE,A,2006,23.03,
6662,SDN,CROPYIELD,RICE,THND_TONNE,A,2007,24.01,
6663,SDN,CROPYIELD,RICE,THND_TONNE,A,2008,22.47,
6664,SDN,CROPYIELD,RICE,THND_TONNE,A,2009,24.01,
6665,SDN,CROPYIELD,RICE,THND_TONNE,A,2010,24.997,
6666,SDN,CROPYIELD,RICE,THND_TONNE,A,2011,24.997,
6667,SDN,CROPYIELD,RICE,THND_TONNE,A,2012,28.0,
6668,SDN,CROPYIELD,RICE,THND_TONNE,A,2013,28.7,
6669,SDN,CROPYIELD,RICE,THND_TONNE,A,2014,29.001,
6670,SDN,CROPYIELD,RICE,THND_TONNE,A,2015,29.05,
6671,SDN,CROPYIELD,RICE,THND_TONNE,A,2016,29.39952664,
6672,SDN,CROPYIELD,RICE,THND_TONNE,A,2017,29.77070458,
6673,SDN,CROPYIELD,RICE,THND_TONNE,A,2018,30.13029218,
6674,SDN,CROPYIELD,RICE,THND_TONNE,A,2019,30.50229855,
6675,SDN,CROPYIELD,RICE,THND_TONNE,A,2020,30.873182,
6676,SDN,CROPYIELD,RICE,THND_TONNE,A,2021,31.24711977,
6677,SDN,CROPYIELD,RICE,THND_TONNE,A,2022,31.62585058,
6678,SDN,CROPYIELD,RICE,THND_TONNE,A,2023,32.01145162,
6679,SDN,CROPYIELD,RICE,THND_TONNE,A,2024,32.40133078,
6680,SDN,CROPYIELD,RICE,THND_TONNE,A,2025,32.79283538,
6681,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1990,0.0009,
6682,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1991,0.0009,
6683,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1992,0.0009,
6684,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1993,0.0009,
6685,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1994,0.0009,
6686,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1995,0.0009,
6687,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1996,0.0009,
6688,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1997,0.0009,
6689,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1998,0.0009,
6690,IDN,CROPYIELD,WHEAT,THND_TONNE,A,1999,0.0009,
6691,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2000,0.0009,
6692,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2001,0.0009,
6693,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2002,0.0009,
6694,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2003,0.0009,
6695,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2004,0.0009,
6696,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2005,0.0009,
6697,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2006,0.0009,
6698,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2007,0.0009,
6699,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2008,0.0009,
6700,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2009,0.0009,
6701,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2010,0.0009,
6702,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2011,0.0009,
6703,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2012,0.0009,
6704,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2013,0.0009,
6705,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2014,0.0009,
6706,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2015,0.0009,
6707,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2016,0.000910952,
6708,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2017,0.000923336,
6709,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2018,0.000933569,
6710,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2019,0.000946446,
6711,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2020,0.000961133,
6712,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2021,0.000976605,
6713,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2022,0.000994228,
6714,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2023,0.001011712,
6715,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2024,0.001029371,
6716,IDN,CROPYIELD,WHEAT,THND_TONNE,A,2025,0.001046101,
6717,THA,CROPYIELD,WHEAT,THND_HA,A,1990,1.000000017,
6718,THA,CROPYIELD,WHEAT,THND_HA,A,1991,1.000000017,
6719,THA,CROPYIELD,WHEAT,THND_HA,A,1992,1.000000017,
6720,THA,CROPYIELD,WHEAT,THND_HA,A,1993,1.000000017,
6721,THA,CROPYIELD,WHEAT,THND_HA,A,1994,1.000000017,
6722,THA,CROPYIELD,WHEAT,THND_HA,A,1995,1.000000017,
6723,THA,CROPYIELD,WHEAT,THND_HA,A,1996,777.7777911,
6724,THA,CROPYIELD,WHEAT,THND_HA,A,1997,833.3333476,
6725,THA,CROPYIELD,WHEAT,THND_HA,A,1998,833.3333476,
6726,THA,CROPYIELD,WHEAT,THND_HA,A,1999,833.3333476,
6727,THA,CROPYIELD,WHEAT,THND_HA,A,2000,888.8889042,
6728,THA,CROPYIELD,WHEAT,THND_HA,A,2001,888.8889042,
6729,THA,CROPYIELD,WHEAT,THND_HA,A,2002,888.8889042,
6730,THA,CROPYIELD,WHEAT,THND_HA,A,2003,888.8889042,
6731,THA,CROPYIELD,WHEAT,THND_HA,A,2004,888.8889042,
6732,THA,CROPYIELD,WHEAT,THND_HA,A,2005,888.8889042,
6733,THA,CROPYIELD,WHEAT,THND_HA,A,2006,1111.11113,
6734,THA,CROPYIELD,WHEAT,THND_HA,A,2007,1111.11113,
6735,THA,CROPYIELD,WHEAT,THND_HA,A,2008,1111.11113,
6736,THA,CROPYIELD,WHEAT,THND_HA,A,2009,1111.11113,
6737,THA,CROPYIELD,WHEAT,THND_HA,A,2010,1111.11113,
6738,THA,CROPYIELD,WHEAT,THND_HA,A,2011,1111.11113,
6739,THA,CROPYIELD,WHEAT,THND_HA,A,2012,1111.11113,
6740,THA,CROPYIELD,WHEAT,THND_HA,A,2013,1111.11113,
6741,THA,CROPYIELD,WHEAT,THND_HA,A,2014,1111.11113,
6742,THA,CROPYIELD,WHEAT,THND_HA,A,2015,1111.11113,
6743,THA,CROPYIELD,WHEAT,THND_HA,A,2016,1103.821013,
6744,THA,CROPYIELD,WHEAT,THND_HA,A,2017,1098.26004,
6745,THA,CROPYIELD,WHEAT,THND_HA,A,2018,1093.25899,
6746,THA,CROPYIELD,WHEAT,THND_HA,A,2019,1090.478349,
6747,THA,CROPYIELD,WHEAT,THND_HA,A,2020,1089.847477,
6748,THA,CROPYIELD,WHEAT,THND_HA,A,2021,1089.967899,
6749,THA,CROPYIELD,WHEAT,THND_HA,A,2022,1091.64141,
6750,THA,CROPYIELD,WHEAT,THND_HA,A,2023,1093.346044,
6751,THA,CROPYIELD,WHEAT,THND_HA,A,2024,1095.104244,
6752,THA,CROPYIELD,WHEAT,THND_HA,A,2025,1096.2353,
6753,AUS,CROPYIELD,WHEAT,THND_HA,A,1990,9218.1,
6754,AUS,CROPYIELD,WHEAT,THND_HA,A,1991,7182.9,
6755,AUS,CROPYIELD,WHEAT,THND_HA,A,1992,8274.6,
6756,AUS,CROPYIELD,WHEAT,THND_HA,A,1993,8383.2,
6757,AUS,CROPYIELD,WHEAT,THND_HA,A,1994,7890.7,
6758,AUS,CROPYIELD,WHEAT,THND_HA,A,1995,9220.7,
6759,AUS,CROPYIELD,WHEAT,THND_HA,A,1996,10935.6,
6760,AUS,CROPYIELD,WHEAT,THND_HA,A,1997,10440.6,
6761,AUS,CROPYIELD,WHEAT,THND_HA,A,1998,11542.5,
6762,AUS,CROPYIELD,WHEAT,THND_HA,A,1999,12167.5,
6763,AUS,CROPYIELD,WHEAT,THND_HA,A,2000,12141.4,
6764,AUS,CROPYIELD,WHEAT,THND_HA,A,2001,11529.2,
6765,AUS,CROPYIELD,WHEAT,THND_HA,A,2002,11170.3,
6766,AUS,CROPYIELD,WHEAT,THND_HA,A,2003,13067.1,
6767,AUS,CROPYIELD,WHEAT,THND_HA,A,2004,13399.4,
6768,AUS,CROPYIELD,WHEAT,THND_HA,A,2005,12442.7,
6769,AUS,CROPYIELD,WHEAT,THND_HA,A,2006,11797.9,
6770,AUS,CROPYIELD,WHEAT,THND_HA,A,2007,12578.3,
6771,AUS,CROPYIELD,WHEAT,THND_HA,A,2008,13530.2,
6772,AUS,CROPYIELD,WHEAT,THND_HA,A,2009,13881.0,
6773,AUS,CROPYIELD,WHEAT,THND_HA,A,2010,13501.8,
6774,AUS,CROPYIELD,WHEAT,THND_HA,A,2011,13902.14,
6775,AUS,CROPYIELD,WHEAT,THND_HA,A,2012,12979.0,
6776,AUS,CROPYIELD,WHEAT,THND_HA,A,2013,12613.22598,
6777,AUS,CROPYIELD,WHEAT,THND_HA,A,2014,13810.176,
6778,AUS,CROPYIELD,WHEAT,THND_HA,A,2015,13793.176,
6779,AUS,CROPYIELD,WHEAT,THND_HA,A,2016,13890.12845,
6780,AUS,CROPYIELD,WHEAT,THND_HA,A,2017,14055.8801,
6781,AUS,CROPYIELD,WHEAT,THND_HA,A,2018,14199.45899,
6782,AUS,CROPYIELD,WHEAT,THND_HA,A,2019,14196.84687,
6783,AUS,CROPYIELD,WHEAT,THND_HA,A,2020,14110.18352,
6784,AUS,CROPYIELD,WHEAT,THND_HA,A,2021,13982.40351,
6785,AUS,CROPYIELD,WHEAT,THND_HA,A,2022,13866.68591,
6786,AUS,CROPYIELD,WHEAT,THND_HA,A,2023,13790.30077,
6787,AUS,CROPYIELD,WHEAT,THND_HA,A,2024,13736.76152,
6788,AUS,CROPYIELD,WHEAT,THND_HA,A,2025,13683.10307,
6789,TZA,CROPYIELD,RICE,THND_TONNE,A,1990,481.1,
6790,TZA,CROPYIELD,RICE,THND_TONNE,A,1991,405.9,
6791,TZA,CROPYIELD,RICE,THND_TONNE,A,1992,250.9,
6792,TZA,CROPYIELD,RICE,THND_TONNE,A,1993,416.7,
6793,TZA,CROPYIELD,RICE,THND_TONNE,A,1994,399.1,
6794,TZA,CROPYIELD,RICE,THND_TONNE,A,1995,470.0,
6795,TZA,CROPYIELD,RICE,THND_TONNE,A,1996,477.0,
6796,TZA,CROPYIELD,RICE,THND_TONNE,A,1997,357.5,
6797,TZA,CROPYIELD,RICE,THND_TONNE,A,1998,676.0,
6798,TZA,CROPYIELD,RICE,THND_TONNE,A,1999,506.35,
6799,TZA,CROPYIELD,RICE,THND_TONNE,A,2000,508.3,
6800,TZA,CROPYIELD,RICE,THND_TONNE,A,2001,564.2,
6801,TZA,CROPYIELD,RICE,THND_TONNE,A,2002,640.185,
6802,TZA,CROPYIELD,RICE,THND_TONNE,A,2003,713.05,
6803,TZA,CROPYIELD,RICE,THND_TONNE,A,2004,687.7,
6804,TZA,CROPYIELD,RICE,THND_TONNE,A,2005,759.2,
6805,TZA,CROPYIELD,RICE,THND_TONNE,A,2006,805.09,
6806,TZA,CROPYIELD,RICE,THND_TONNE,A,2007,872.17,
6807,TZA,CROPYIELD,RICE,THND_TONNE,A,2008,909.805,
6808,TZA,CROPYIELD,RICE,THND_TONNE,A,2009,867.62,
6809,TZA,CROPYIELD,RICE,THND_TONNE,A,2010,1722.565,
6810,TZA,CROPYIELD,RICE,THND_TONNE,A,2011,1461.395,
6811,TZA,CROPYIELD,RICE,THND_TONNE,A,2012,1170.0,
6812,TZA,CROPYIELD,RICE,THND_TONNE,A,2013,1426.62,
6813,TZA,CROPYIELD,RICE,THND_TONNE,A,2014,1681.095,
6814,TZA,CROPYIELD,RICE,THND_TONNE,A,2015,1560.0,
6815,TZA,CROPYIELD,RICE,THND_TONNE,A,2016,1623.018036,
6816,TZA,CROPYIELD,RICE,THND_TONNE,A,2017,1688.655666,
6817,TZA,CROPYIELD,RICE,THND_TONNE,A,2018,1756.768711,
6818,TZA,CROPYIELD,RICE,THND_TONNE,A,2019,1827.651647,
6819,TZA,CROPYIELD,RICE,THND_TONNE,A,2020,1901.293858,
6820,TZA,CROPYIELD,RICE,THND_TONNE,A,2021,1977.947764,
6821,TZA,CROPYIELD,RICE,THND_TONNE,A,2022,2057.784307,
6822,TZA,CROPYIELD,RICE,THND_TONNE,A,2023,2140.901611,
6823,TZA,CROPYIELD,RICE,THND_TONNE,A,2024,2227.411741,
6824,TZA,CROPYIELD,RICE,THND_TONNE,A,2025,2317.325667,
6825,DZA,CROPYIELD,RICE,THND_HA,A,1990,1.000000017,
6826,DZA,CROPYIELD,RICE,THND_HA,A,1991,1.000000017,
6827,DZA,CROPYIELD,RICE,THND_HA,A,1992,1.000000017,
6828,DZA,CROPYIELD,RICE,THND_HA,A,1993,1.000000017,
6829,DZA,CROPYIELD,RICE,THND_HA,A,1994,1.000000017,
6830,DZA,CROPYIELD,RICE,THND_HA,A,1995,1.000000017,
6831,DZA,CROPYIELD,RICE,THND_HA,A,1996,1.000000017,
6832,DZA,CROPYIELD,RICE,THND_HA,A,1997,1.000000017,
6833,DZA,CROPYIELD,RICE,THND_HA,A,1998,1.000000017,
6834,DZA,CROPYIELD,RICE,THND_HA,A,1999,1.000000017,
6835,DZA,CROPYIELD,RICE,THND_HA,A,2000,1.000000017,
6836,DZA,CROPYIELD,RICE,THND_HA,A,2001,1.000000017,
6837,DZA,CROPYIELD,RICE,THND_HA,A,2002,1.000000017,
6838,DZA,CROPYIELD,RICE,THND_HA,A,2003,1.000000017,
6839,DZA,CROPYIELD,RICE,THND_HA,A,2004,1.000000017,
6840,DZA,CROPYIELD,RICE,THND_HA,A,2005,1.000000017,
6841,DZA,CROPYIELD,RICE,THND_HA,A,2006,1.000000017,
6842,DZA,CROPYIELD,RICE,THND_HA,A,2007,1.000000017,
6843,DZA,CROPYIELD,RICE,THND_HA,A,2008,1.000000017,
6844,DZA,CROPYIELD,RICE,THND_HA,A,2009,1.000000017,
6845,DZA,CROPYIELD,RICE,THND_HA,A,2010,1.000000017,
6846,DZA,CROPYIELD,RICE,THND_HA,A,2011,1.000000017,
6847,DZA,CROPYIELD,RICE,THND_HA,A,2012,1.000000017,
6848,DZA,CROPYIELD,RICE,THND_HA,A,2013,1.000000017,
6849,DZA,CROPYIELD,RICE,THND_HA,A,2014,1.000000017,
6850,DZA,CROPYIELD,RICE,THND_HA,A,2015,1.000000017,
6851,DZA,CROPYIELD,RICE,THND_HA,A,2016,1.00851133,
6852,DZA,CROPYIELD,RICE,THND_HA,A,2017,1.014031747,
6853,DZA,CROPYIELD,RICE,THND_HA,A,2018,1.017277975,
6854,DZA,CROPYIELD,RICE,THND_HA,A,2019,1.017514934,
6855,DZA,CROPYIELD,RICE,THND_HA,A,2020,1.016337731,
6856,DZA,CROPYIELD,RICE,THND_HA,A,2021,1.014994204,
6857,DZA,CROPYIELD,RICE,THND_HA,A,2022,1.013349299,
6858,DZA,CROPYIELD,RICE,THND_HA,A,2023,1.012349975,
6859,DZA,CROPYIELD,RICE,THND_HA,A,2024,1.011635558,
6860,DZA,CROPYIELD,RICE,THND_HA,A,2025,1.010939306,
6861,PER,CROPYIELD,WHEAT,THND_HA,A,1990,81.99999622,
6862,PER,CROPYIELD,WHEAT,THND_HA,A,1991,102.0000025,
6863,PER,CROPYIELD,WHEAT,THND_HA,A,1992,70.00000107,
6864,PER,CROPYIELD,WHEAT,THND_HA,A,1993,84.99999823,
6865,PER,CROPYIELD,WHEAT,THND_HA,A,1994,102.0000036,
6866,PER,CROPYIELD,WHEAT,THND_HA,A,1995,98.99999783,
6867,PER,CROPYIELD,WHEAT,THND_HA,A,1996,116.9999958,
6868,PER,CROPYIELD,WHEAT,THND_HA,A,1997,110.9999951,
6869,PER,CROPYIELD,WHEAT,THND_HA,A,1998,126.000001,
6870,PER,CROPYIELD,WHEAT,THND_HA,A,1999,132.0000037,
6871,PER,CROPYIELD,WHEAT,THND_HA,A,2000,146.999997,
6872,PER,CROPYIELD,WHEAT,THND_HA,A,2001,145.9999985,
6873,PER,CROPYIELD,WHEAT,THND_HA,A,2002,58.40000101,
6874,PER,CROPYIELD,WHEAT,THND_HA,A,2003,47.5,
6875,PER,CROPYIELD,WHEAT,THND_HA,A,2004,122.8999974,
